34,[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]
35,[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
36,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
37,[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
38,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
39,[1, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
40,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1]
42,[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
44,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0]
47,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
48,[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 7, 0, 0, 0, 0, 0, 24]
50,[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]
51,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7]
52,[1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]
53,[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
54,[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
55,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
56,[1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]
58,[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 0, 0, 0]
59,[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0]
60,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
62,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
63,[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
64,[1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
67,[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
68,[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0]
69,[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
70,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
72,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]
74,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0]
75,[2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
77,[5, 6, 2, 6, 2, 2, 2, 4, 2, 6, 6, 1, 6, 6, 2, 2, 6, 2, 5, 31]
78,[2, 2, 2, 2, 4, 2, 1, 13, 1, 2, 2, 4, 17, 2, 2, 1, 1, 2, 13, 18]
79,[3, 5, 3, 5, 3, 3, 5, 5, 5, 2, 5, 5, 5, 5, 4, 5, 5, 2, 6, 5]
80,[5, 3, 3, 1, 5, 3, 5, 1, 3, 3, 3, 5, 5, 5, 5, 5, 3, 5, 3, 3]
82,[4, 23, 5, 4, 23, 23, 4, 2, 2, 4, 23, 2, 6, 2, 4, 2, 2, 4, 11, 4]
85,[4, 4, 4, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2, 4, 2, 2, 4, 4, 2, 2]
86,[4, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2]
87,[4, 4, 2, 2, 2, 2, 2, 2, 4, 2, 2, 4, 2, 4, 2, 2, 4, 2, 2, 2]
88,[4, 4, 4, 2, 2, 4, 2, 4, 2, 2, 4, 2, 4, 2, 2, 2, 2, 4, 4, 2]
90,[13, 13, 13, 27, 2, 5, 4, 13, 13, 13, 23, 2, 13, 13, 13, 13, 1, 1, 9, 13]
91,[4, 4, 4, 4, 2, 4, 2, 2, 2, 4, 2, 2, 4, 4, 2, 4, 2, 4, 2, 2]
92,[4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 4, 2, 2, 2]
93,[4, 4, 4, 2, 2, 2, 4, 4, 4, 2, 2, 2, 4, 4, 4, 2, 4, 4, 2, 4]
97,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2]
98,[4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 4, 2, 2, 2, 4]
99,[4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4]
100,[4, 2, 2, 2, 2, 2, 2, 4, 4, 2, 2, 4, 4, 2, 2, 4, 2, 2, 2, 2]
101,[2, 4, 4, 2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2]
102,[17, 18, 17, 17, 18, 17, 17, 17, 17, 2, 2, 17, 17, 17, 18, 2, 17, 18, 1, 17]
103,[4, 2, 4, 2, 4, 2, 2, 4, 4, 2, 2, 2, 2, 4, 2, 2, 2, 4, 4, 2]
104,[4, 4, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 4, 4, 2, 2, 2, 4, 2, 2]
105,[31, 4, 4, 2, 4, 4, 4, 4, 4, 2, 2, 4, 31, 31, 2, 4, 4, 2, 31, 31]
107,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
108,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
110,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
111,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
112,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
113,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
116,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
117,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
120,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
121,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 17, 2, 2, 2, 2, 2, 2, 2, 2, 2]
123,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
124,[2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 31, 2, 2, 2, 2, 2, 2, 2, 2, 2]
125,[2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 23, 23, 1, 23, 4]
126,[2, 2, 2, 2, 4, 2, 4, 1, 2, 2, 4, 2, 16, 2, 2, 4, 3, 4, 4, 2]
127,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1, 2, 2, 2, 2, 2, 4, 2, 2]
128,[2, 2, 2, 2, 1, 2, 2, 2, 5, 2, 4, 2, 1, 3, 2, 3, 2, 2, 2, 2]
129,[2, 2, 2, 2, 2, 2, 2, 1, 1, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2]
130,[2, 2, 2, 2, 31, 2, 4, 31, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 2, 31]
133,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
134,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
135,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
137,[2, 5, 2, 2, 2, 5, 2, 2, 2, 2, 2, 5, 5, 2, 2, 2, 2, 2, 5, 2]
138,[5, 5, 5, 5, 5, 2, 5, 2, 2, 5, 2, 5, 2, 2, 5, 2, 2, 5, 5, 2]
139,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
140,[2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
142,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
143,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2]
146,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 5, 2]
148,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
149,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
150,[5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 3, 13, 4, 5, 5, 2, 5, 2, 1]
154,[4, 4, 2, 4, 2, 2, 2, 4, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2, 2, 4]
155,[1, 1, 32, 5, 30, 18, 16, 5, 5, 2, 31, 11, 5, 21, 18, 4, 4, 4, 1, 31]
156,[4, 2, 2, 4, 2, 4, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2, 4, 2, 2]
157,[2, 2, 4, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 5, 2, 2, 2, 2, 4]
158,[4, 2, 2, 4, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 5]
159,[2, 2, 2, 5, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2]
160,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
161,[0, 31, 1, 2, 6, 0, 9, 6, 11, 31, 0, 4, 4, 4, 6, 0, 5, 0, 4, 4]
162,[2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
163,[6, 6, 6, 4, 4, 4, 6, 36, 6, 4, 4, 21, 4, 6, 4, 6, 6, 2, 6, 6]
164,[4, 4, 4, 4, 6, 4, 4, 4, 6, 4, 4, 1, 4, 4, 4, 4, 4, 21, 4, 4]
166,[4, 6, 6, 6, 6, 4, 6, 4, 6, 4, 6, 6, 6, 6, 4, 6, 4, 21, 6, 4]
167,[5, 5, 1, 4, 4, 4, 4, 24, 28, 31, 4, 27, 4, 32, 28, 28, 4, 6, 28, 1]
168,[4, 31, 11, 6, 6, 4, 6, 33, 4, 6, 33, 2, 6, 11, 4, 33, 33, 6, 33, 33]
170,[6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 6, 6, 6]
171,[6, 6, 6, 4, 6, 4, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6]
172,[4, 4, 31, 17, 4, 31, 4, 31, 4, 17, 31, 31, 24, 31, 31, 32, 17, 24, 4, 31]
174,[4, 6, 27, 28, 28, 6, 6, 4, 4, 6, 6, 6, 4, 6, 6, 4, 28, 28, 28, 28]
175,[1, 4, 4, 4, 6, 4, 4, 4, 4, 28, 28, 4, 28, 4, 5, 6, 6, 6, 6, 6]
176,[4, 4, 13, 4, 13, 4, 4, 4, 13, 4, 4, 4, 4, 13, 4, 4, 4, 4, 4, 13]
177,[1, 28, 28, 28, 23, 6, 28, 6, 28, 27, 28, 28, 28, 8, 7, 28, 7, 2, 23, 28]
178,[4, 21, 1, 4, 7, 7, 4, 28, 28, 28, 7, 28, 28, 28, 4, 28, 28, 4, 4, 4]
179,[4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 6, 4, 4, 6, 4, 4, 27, 4, 6, 6]
180,[28, 28, 4, 28, 28, 28, 28, 28, 28, 7, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]
181,[4, 1, 8, 6, 1, 25, 6, 7, 7, 23, 4, 6, 6, 2, 4, 23, 9, 1, 8, 4]
182,[28, 4, 27, 28, 6, 28, 28, 28, 28, 28, 3, 28, 7, 28, 6, 28, 28, 28, 28, 6]
183,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
186,[6, 4, 4, 6, 4, 4, 31, 4, 9, 2, 7, 9, 8, 6, 1, 1, 4, 4, 9, 4]
187,[4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 31, 4]
189,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
190,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
192,[4, 4, 4, 4, 4, 7, 5, 4, 4, 4, 28, 4, 5, 4, 4, 6, 7, 4, 6, 7]
194,[11, 8, 11, 11, 4, 11, 11, 11, 8, 13, 4, 28, 2, 8, 0, 4, 11, 0, 11, 11]
195,[6, 4, 6, 6, 4, 9, 6, 6, 6, 4, 6, 6, 29, 6, 4, 6, 6, 4, 4, 9]
196,[4, 6, 4, 4, 6, 1, 6, 4, 24, 6, 6, 6, 6, 6, 4, 4, 6, 2, 4, 4]
197,[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 25]
199,[27, 4, 6, 4, 4, 4, 27, 27, 4, 4, 27, 4, 4, 4, 27, 4, 4, 27, 4, 27]
200,[6, 6, 6, 6, 6, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 29, 6, 4, 6]
201,[4, 6, 6, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4]
202,[6, 6, 4, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 9, 6, 6]
203,[4, 6, 4, 6, 6, 6, 0, 4, 0, 16, 0, 2, 27, 4, 27, 6, 9, 9, 0, 0]
204,[25, 19, 1, 31, 4, 31, 18, 18, 31, 18, 16, 33, 31, 16, 31, 33, 1, 4, 31, 18]
206,[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 27]
207,[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
208,[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
210,[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
212,[1, 6, 7, 0, 7, 7, 7, 7, 0, 6, 7, 6, 1, 1, 1, 1, 7, 7, 7, 18]
213,[7, 7, 7, 7, 7, 7, 7, 7, 19, 7, 18, 7, 1, 7, 19, 4, 7, 7, 1, 7]
217,[7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 4, 27, 7, 7, 7]
218,[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
220,[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7]
221,[7, 7, 7, 7, 7, 7, 4, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7]
222,[7, 4, 7, 1, 1, 7, 7, 1, 7, 1, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7]
223,[1, 7, 4, 1, 1, 7, 1, 1, 1, 1, 24, 0, 1, 1, 24, 1, 7, 1, 7, 1]
225,[8, 1, 8, 16, 16, 8, 8, 1, 30, 16, 11, 2, 8, 30, 1, 8, 8, 8, 8, 2]
226,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
228,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
229,[4, 19, 1, 4, 1, 4, 6, 1, 4, 19, 24, 24, 4, 6, 19, 4, 24, 28, 1, 6]
231,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
232,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
233,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
234,[1, 1, 1, 27, 1, 1, 25, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
235,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
236,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
237,[27, 1, 1, 1, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 25, 1, 6, 16, 1]
238,[1, 4, 1, 1, 1, 1, 19, 1, 6, 1, 1, 1, 1, 1, 24, 24, 1, 24, 4, 1]
239,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
240,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
241,[1, 1, 1, 1, 1, 1, 1, 24, 1, 4, 1, 9, 1, 4, 1, 4, 1, 4, 1, 1]
242,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
243,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
244,[9, 4, 1, 1, 1, 1, 9, 1, 1, 1, 4, 4, 9, 9, 9, 4, 4, 1, 4, 1]
245,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
246,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 25, 1, 2, 1, 1, 1, 1]
247,[1, 1, 1, 1, 1, 1, 1, 6, 27, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6]
248,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1]
249,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
250,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
251,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
252,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
253,[1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]
254,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
255,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
256,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
257,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
258,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
259,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1]
260,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
261,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
262,[1, 1, 1, 16, 1, 1, 1, 16, 1, 1, 1, 23, 1, 1, 16, 1, 7, 1, 1, 1]
264,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
265,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
266,[1, 1, 1, 32, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 1, 1, 1, 1, 1]
267,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1]
268,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
269,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
271,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
272,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
273,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 4]
274,[9, 6, 6, 4, 6, 4, 4, 6, 4, 6, 4, 2, 6, 6, 6, 6, 6, 4, 4, 6]
276,[4, 23, 23, 4, 23, 2, 4, 8, 23, 23, 23, 2, 4, 23, 23, 2, 9, 3, 8, 9]
277,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
278,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
279,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
280,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
281,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
282,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
283,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
284,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1]
285,[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
286,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
288,[1, 1, 1, 0, 32, 1, 4, 1, 1, 1, 1, 1, 28, 1, 31, 1, 1, 1, 1, 1]
291,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 23, 1, 1, 7]
