17,[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 0, 0, 0, 0, 19, 0, 0, 19, 0, 0, 19, 1, 19, 1, 19, 0, 19, 0, 19, 18, 19, 4, 0, 13, 0, 0, 0, 19, 19, 12, 19, 19, 19, 19, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 1, 0, 11, 1, 19, 0, 4, 1]
18,[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 13, 0, 0, 0, 29, 1, 29, 29, 29, 29, 29, 0, 29, 29, 0, 29, 0, 29, 29, 29, 0, 29, 29, 29, 29, 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 29, 29, 29, 29, 29, 0, 0, 0, 0, 1, 0, 0, 29, 29, 29, 0, 29, 29, 1, 1, 0, 0, 29, 29, 0, 0, 1, 0, 29, 29, 29, 29, 1, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 2]
20,[1, 1, 0, 1, 18, 1, 7, 18, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 18, 1, 7, 0, 1, 1, 0, 7, 0, 1, 1, 7, 0, 1, 1, 1, 1, 0, 15, 15, 0, 18, 1, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 15, 1, 1, 0, 1, 1, 15, 7, 5, 1, 18, 1, 15, 1, 18, 1, 1, 18, 4, 1, 1, 1, 18, 18, 4, 0, 1, 1, 15, 15, 18, 15, 1, 18, 15, 1, 4, 15, 15, 15, 2, 18, 1, 0, 15, 18, 1]
21,[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 13, 0, 0, 13, 0, 0, 0, 18, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 20, 0, 0, 18, 1, 0, 1, 0, 29, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 29, 20, 0, 1, 0, 1, 0, 1, 0, 1, 29, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 0, 1, 0, 0, 13, 22, 13, 0, 0, 1, 29, 29]
22,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 7, 1, 1, 0, 1, 1, 0, 29, 1, 29, 0, 1, 0]
23,[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0, 0, 13, 20, 0, 13, 1, 0, 1, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
24,[1, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 19, 0, 0, 19, 0, 19, 19, 0, 19, 19, 0, 19, 0, 0, 19, 19, 4, 19, 19, 19, 0, 0, 1, 0, 0, 19, 0, 12, 0, 19, 19, 19, 19, 0, 1, 19, 19, 19, 1, 12, 19, 1, 0, 0, 19, 19, 0, 19, 19, 19, 19, 19, 19, 19, 19, 1, 19, 19, 0, 0, 0, 19, 19, 0, 19, 19, 0, 0, 19, 19, 1, 19, 19, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 19, 0, 33, 19, 19]
25,[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 13, 0, 0, 31, 13, 0, 1, 13, 0, 0, 0, 0, 1, 1, 13, 0, 0, 0, 0, 0, 1, 0, 13, 0, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 31, 1, 0, 31, 0, 19, 0, 0, 1, 1, 1, 4, 1, 4, 0, 8, 0, 1, 8, 8, 13, 3, 0, 8, 20, 1, 0, 1, 13, 0, 0, 0, 0, 8, 1, 8, 4, 0, 19, 1, 1, 20, 8, 1, 1, 1, 31, 31, 31, 13]
26,[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 29, 1, 0, 1, 20, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 4, 3, 2, 0, 0, 1, 0, 0, 0, 14, 0, 0, 20, 20, 18, 0, 20, 1, 5, 29, 2, 20, 16, 0, 18, 0, 20, 29, 8, 0, 0, 18, 1, 20, 29, 1, 5, 11, 0, 29, 29, 29, 4, 29, 0, 3, 2, 18, 1, 0, 1, 18, 20, 4, 4, 29, 5, 29, 2, 20, 33, 0, 12, 1, 2, 29, 2, 1, 20, 20, 20, 18, 2, 18]
28,[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 13, 0, 0, 1, 1, 0, 0, 13, 1, 1, 0, 0, 0, 0, 0, 13, 1, 0, 13, 13, 0, 0, 0, 0, 0, 0]
29,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 20, 0, 19, 0, 1, 0, 0, 0, 5, 0, 3, 1, 18, 0, 0, 1, 0, 0, 0, 0, 20, 0, 18, 20, 0, 0, 19, 1, 0]
30,[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 11, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 25, 20, 0, 0, 13, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 15, 0, 0, 20, 0, 0, 0, 1, 0, 29, 1, 1, 29, 0, 29, 1, 29, 11, 0, 0, 20]
31,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 29, 1, 18, 0, 0, 0, 0, 29, 0, 0, 0, 0, 29, 29, 0, 0, 13, 0, 29, 0, 29, 0, 0, 0]
32,[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 15, 15, 1, 0, 1, 0, 19, 0, 0, 0, 0, 15, 15, 15, 0, 1, 0, 0, 1, 1, 0, 0]
33,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 1, 15, 1, 15, 15, 1, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 1, 1, 15, 15, 15, 1, 15, 15, 15, 15, 1, 0, 1, 15, 15, 1, 1, 1, 1, 1, 15, 1, 1, 5, 1, 15, 1, 1, 1, 1, 15, 1, 15, 1, 14, 1, 1, 15, 15, 15, 1, 1, 1, 1, 0, 15, 15, 1, 1, 15, 15, 1, 1, 1, 0, 15, 13, 1, 1, 15, 1, 15, 1, 1]
34,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 31, 1, 31, 1, 31, 31, 1, 1, 1, 1, 1, 1, 1, 5, 1, 31, 31, 1, 1, 2, 31, 1, 31, 1, 20, 1, 1, 1, 1, 1, 1, 1, 1, 31, 1, 1, 1, 18]
35,[20, 0, 20, 20, 20, 0, 0, 0, 0, 1, 20, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 0, 20, 0, 0, 0, 20, 20, 0, 20, 0, 20, 20, 20, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 20, 0, 0, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 1, 20, 0, 0, 0, 0, 0, 31, 0, 31, 0, 1, 4, 0, 0, 0]
36,[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 4, 19, 0, 19, 5, 19, 0, 0, 0, 8, 0, 1, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 19, 8, 1, 0, 0, 0, 0, 1, 1, 0, 0, 13, 0, 0, 0, 0, 0, 25, 2, 0, 19, 0, 19, 0, 0, 5, 0]
37,[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 7, 0, 0, 0, 13, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 1, 0, 0, 0, 19, 19, 1, 19, 0, 0, 1, 20, 0, 1, 0, 0, 19, 13, 0, 1, 1, 1, 8, 1, 20, 20, 20, 20, 20, 20, 20]
38,[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 13, 5, 18, 0, 0, 0, 1, 0, 0, 29, 0, 27, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 18, 18, 1, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 1, 2, 1, 1, 1, 0, 0, 15, 1, 18, 1, 0, 1, 1, 29, 1, 0, 0, 0, 0, 29, 0, 0, 0, 18, 0, 1, 15, 0, 0, 1, 0, 18, 4, 1, 29, 4, 0, 1, 29, 1, 0, 15, 0]
39,[1, 0, 0, 1, 29, 29, 1, 29, 29, 29, 29, 1, 29, 29, 29, 29, 0, 0, 29, 29, 29, 29, 29, 1, 0, 0, 29, 0, 0, 0, 29, 29, 29, 29, 29, 29, 1, 29, 0, 1, 0, 0, 1, 0, 29, 29, 29, 29, 29, 0, 29, 29, 29, 1, 29, 29, 29, 1, 0, 29, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 29, 11, 0, 29, 29, 13, 29, 29, 0, 13, 29, 13, 29, 0, 13, 1, 1, 0, 1, 1, 29, 0, 0, 0, 1, 4, 1]
40,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 13, 1, 29, 0, 0, 29, 1, 0, 1, 0, 29, 0, 29, 29, 0, 0, 29, 1, 0, 29, 0, 0, 13, 29, 29, 0, 29, 0, 0, 29, 0, 29, 13, 13, 13, 0, 29, 0, 0, 29, 1, 0, 0, 1, 0, 0, 0, 19, 29, 0, 1, 29, 4, 1, 0, 13, 29, 29, 29, 0, 0, 4, 29, 29, 29, 29, 0, 4, 1, 1, 1, 0, 1, 0, 13, 1, 9, 29, 1, 29, 0, 1, 1, 0, 29, 0, 5, 0]
42,[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 29, 1, 13, 29, 8, 29, 1, 29, 29, 29, 29, 0, 0, 0, 29, 1, 29, 1, 13, 0, 0, 0]
43,[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 4, 1, 1, 2, 0, 0, 0, 1, 0, 1, 4, 0, 1, 1, 1, 0, 0, 0, 0, 1, 4, 2, 0, 19, 0, 0, 1, 1, 0, 0, 1, 1, 1, 20, 2, 0, 0, 0, 0, 0, 0, 1, 0, 20, 29, 0, 0, 0, 1, 4, 13, 31, 1, 1]
47,[0, 0, 1, 1, 0, 0, 20, 0, 29, 0, 20, 29, 0, 0, 5, 0, 0, 29, 0, 5, 29, 29, 29, 0, 20, 1, 29, 29, 29, 29, 20, 29, 0, 0, 1, 0, 0, 29, 29, 20, 29, 20, 29, 29, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 29, 0, 20, 0, 29, 0, 0, 29, 29, 29, 29, 20, 0, 29, 9, 20, 1, 0, 0, 20, 20, 29, 0, 1, 20, 0, 0, 29]
48,[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 19, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 1, 0, 22, 5, 0, 0, 1, 0, 1, 0, 0, 20, 2, 20, 22, 0, 4, 19, 11, 20, 12, 1, 0]
49,[0, 1, 0, 0, 0, 0, 0, 29, 1, 29, 29, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 29, 29, 29, 29, 29, 1, 29, 29, 29, 29, 1, 29, 0, 0, 0, 0, 1, 0, 29, 29, 29, 29, 29, 29, 29, 1, 0, 1, 29, 29, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 0, 0, 0, 29, 0, 0, 1, 29, 0, 1, 29, 0, 1, 1, 1, 1, 0, 29, 29, 1, 0, 29, 29, 29, 0, 29, 29, 1, 29, 0, 0, 0, 1, 13, 29, 1, 31]
50,[1, 1, 1, 1, 1, 1, 1, 1, 18, 1, 1, 1, 1, 1, 1, 0, 0, 31, 31, 11, 1, 31, 1, 1, 1, 31, 4, 1, 1, 31, 31, 1, 1, 1, 3, 31, 31, 0, 31, 0, 31, 31, 1, 4, 31, 1, 2, 31, 1, 31, 1, 31, 31, 31, 21, 1, 1, 28, 31, 9, 7, 1, 1, 31, 19, 19, 19, 19, 19, 25, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 16, 1, 31, 4, 1, 0, 1, 0, 28, 1, 31, 7, 31, 1]
51,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 2, 1, 13, 1, 1, 1, 1, 13, 1, 13, 1, 1, 1, 13, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 13, 20, 1, 1, 13, 1, 20, 13, 2, 1, 7, 1, 2, 1, 1, 31, 1, 1, 31, 1, 0, 1, 20, 1, 13, 1, 1, 20, 1, 1, 9, 1, 1, 2, 1, 1, 31, 31]
53,[0, 1, 0, 0, 0, 0, 0, 1, 0, 29, 29, 29, 29, 0, 1, 0, 29, 29, 29, 0, 0, 29, 29, 29, 29, 29, 29, 29, 0, 29, 29, 0, 0, 29, 0, 29, 0, 0, 0, 29, 0, 0, 0, 29, 29, 29, 29, 1, 29, 29, 0, 29, 29, 29, 29, 0, 1, 29, 29, 0, 0, 0, 0, 1, 29, 29, 29, 1, 29, 0, 1, 29, 29, 0, 29, 2, 2, 1, 0, 29, 0, 20, 2, 0, 29, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 29, 0, 1]
54,[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 25, 25, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 29, 1, 1, 1, 0, 1, 1, 1, 1, 2, 5, 7, 1, 0, 29, 0, 39, 1, 1, 1, 1, 1, 1, 1, 3, 1, 29, 0, 29, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
55,[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 14, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 14, 1, 14, 2, 1, 1, 1, 0, 7, 5, 1, 1, 1, 1, 1, 14, 1, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 26, 14, 1, 1, 1, 1, 1, 1, 1, 5, 5, 18, 1, 1, 1, 0, 26, 5, 1, 8, 1, 5, 1, 1, 0, 1, 1, 18, 1, 5, 1, 9, 1, 18, 1, 1, 8, 1, 0, 1, 5, 16, 1, 5, 1]
