102,[4, 4, 4, 23, 9, 4, 4, 4, 4, 4, 4, 18, 4, 46, 4, 23, 4, 4, 9, 46]
103,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
104,[4, 6, 19, 8, 9, 4, 8, 4, 9, 9, 48, 6, 19, 4, 9, 5, 48, 9, 8, 9]
105,[46, 5, 5, 5, 46, 5, 5, 20, 1, 7, 46, 5, 7, 5, 46, 1, 7, 46, 9, 5]
106,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
107,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
108,[1, 4, 39, 39, 4, 39, 1, 39, 4, 1, 4, 23, 4, 39, 4, 8, 23, 1, 1, 23]
109,[48, 4, 40, 4, 9, 30, 4, 9, 1, 9, 1, 4, 21, 1, 1, 0, 11, 1, 9, 40]
110,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8]
111,[9, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 19, 23]
113,[9, 6, 9, 1, 9, 9, 0, 4, 5, 1, 1, 20, 9, 1, 5, 0, 1, 21, 5, 1]
114,[35, 23, 5, 8, 23, 35, 19, 22, 19, 19, 1, 23, 8, 23, 5, 23, 19, 19, 1, 1]
116,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 39, 5, 5, 27, 39, 5, 5, 5]
120,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 3, 20, 20]
121,[4, 4, 4, 4, 4, 4, 4, 4, 17, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
122,[4, 4, 1, 4, 4, 13, 4, 4, 4, 1, 4, 1, 4, 4, 5, 4, 1, 5, 23, 4]
123,[39, 39, 1, 39, 0, 22, 1, 9, 39, 6, 1, 39, 5, 39, 1, 1, 22, 21, 39, 1]
124,[1, 1, 1, 1, 6, 1, 1, 6, 21, 1, 1, 1, 1, 1, 1, 1, 4, 9, 20, 18]
125,[17, 1, 17, 19, 4, 45, 1, 39, 4, 4, 1, 1, 39, 17, 17, 19, 1, 29, 17, 17]
126,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
127,[28, 28, 28, 28, 28, 28, 28, 28, 28, 5, 28, 40, 40, 5, 28, 5, 28, 1, 28, 28]
128,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
129,[2, 2, 2, 2, 2, 2, 2, 23, 2, 2, 2, 2, 2, 2, 0, 2, 2, 23, 0, 4]
130,[1, 1, 40, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 39, 1, 1, 1, 1, 40, 1]
131,[4, 1, 4, 19, 4, 19, 23, 4, 1, 1, 4, 14, 29, 4, 28, 22, 4, 1, 4, 30]
132,[9, 9, 9, 9, 4, 9, 9, 9, 9, 9, 9, 4, 4, 9, 9, 9, 4, 4, 9, 9]
133,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
134,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 23, 8, 8, 8, 8, 8, 8, 8, 8]
135,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
136,[14, 14, 14, 4, 14, 14, 9, 21, 14, 21, 14, 3, 9, 14, 5, 4, 21, 14, 8, 21]
138,[9, 23, 19, 8, 15, 21, 19, 36, 34, 36, 8, 48, 36, 19, 5, 15, 5, 19, 20, 4]
140,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
141,[1, 1, 1, 20, 1, 20, 20, 4, 1, 1, 1, 1, 1, 1, 20, 1, 1, 1, 1, 1]
142,[7, 5, 23, 1, 7, 0, 4, 8, 0, 4, 0, 0, 17, 4, 1, 1, 4, 1, 55, 15]
143,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
144,[22, 17, 17, 25, 22, 17, 17, 17, 18, 17, 5, 3, 17, 25, 5, 17, 5, 17, 3, 17]
145,[4, 4, 4, 23, 1, 4, 1, 1, 43, 6, 4, 4, 28, 18, 18, 30, 5, 21, 21, 31]
146,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
147,[1, 1, 1, 3, 1, 1, 4, 1, 4, 1, 5, 1, 3, 1, 1, 1, 1, 1, 4, 1]
148,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
151,[9, 4, 4, 9, 9, 9, 9, 23, 9, 9, 4, 9, 9, 9, 5, 9, 9, 9, 4, 13]
159,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
161,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
162,[4, 4, 4, 4, 9, 4, 41, 4, 4, 17, 9, 4, 4, 5, 4, 4, 4, 4, 5, 23]
164,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
167,[1, 1, 1, 1, 9, 1, 1, 18, 28, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1]
168,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 41, 5, 5, 41, 5, 5, 4]
169,[19, 19, 3, 19, 4, 1, 3, 3, 1, 19, 1, 23, 1, 4, 19, 6, 1, 9, 11, 43]
171,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
172,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 5, 1, 1, 1, 1]
174,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
176,[1, 1, 1, 1, 9, 9, 31, 1, 9, 1, 4, 4, 5, 5, 9, 1, 1, 1, 1, 6]
179,[9, 9, 9, 39, 4, 4, 9, 39, 17, 7, 17, 4, 6, 9, 9, 0, 39, 6, 8, 1]
180,[28, 4, 4, 4, 5, 4, 5, 9, 4, 28, 19, 4, 5, 9, 5, 4, 4, 9, 28, 1]
182,[8, 8, 25, 8, 8, 1, 1, 8, 39, 8, 3, 4, 8, 0, 3, 1, 8, 0, 25, 5]
183,[5, 5, 3, 5, 3, 4, 1, 5, 5, 7, 5, 4, 5, 4, 9, 6, 40, 5, 4, 9]
184,[4, 4, 4, 4, 4, 1, 4, 4, 4, 22, 4, 13, 9, 4, 13, 4, 4, 5, 4, 8]
185,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
186,[1, 9, 5, 4, 4, 0, 19, 1, 1, 3, 4, 1, 5, 4, 4, 0, 4, 0, 15, 4]
187,[1, 1, 4, 39, 1, 1, 1, 39, 1, 1, 1, 4, 1, 1, 9, 1, 1, 9, 3, 39]
188,[4, 3, 15, 9, 9, 9, 4, 4, 4, 9, 4, 9, 3, 3, 1, 9, 3, 25, 3, 9]
190,[8, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 28, 18]
191,[4, 9, 4, 3, 9, 9, 4, 9, 9, 4, 9, 9, 9, 4, 4, 4, 4, 4, 4, 4]
192,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 28, 1, 1, 1, 1, 1]
193,[5, 5, 39, 39, 30, 30, 5, 5, 5, 5, 5, 39, 5, 5, 5, 1, 5, 5, 5, 39]
194,[4, 3, 3, 1, 4, 4, 4, 1, 30, 3, 1, 1, 4, 19, 19, 4, 1, 20, 1, 30]
195,[9, 9, 9, 9, 9, 4, 9, 9, 9, 9, 9, 9, 9, 5, 4, 9, 9, 4, 9, 1]
197,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
198,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
199,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
200,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
201,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]
203,[28, 28, 4, 39, 28, 39, 28, 28, 28, 19, 8, 28, 28, 28, 28, 19, 19, 5, 28, 28]
205,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
208,[43, 5, 43, 43, 43, 43, 5, 43, 5, 5, 5, 5, 5, 5, 3, 5, 43, 5, 5, 5]
209,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
210,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
211,[4, 4, 18, 5, 5, 4, 4, 34, 1, 4, 9, 5, 4, 18, 1, 18, 6, 0, 18, 1]
212,[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
214,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 2]
215,[1, 19, 25, 22, 1, 5, 1, 22, 25, 9, 1, 4, 25, 5, 26, 5, 26, 5, 4, 1]
216,[18, 1, 1, 1, 1, 1, 1, 1, 4, 1, 18, 18, 1, 23, 1, 1, 19, 27, 1, 1]
219,[19, 25, 8, 1, 6, 1, 25, 1, 4, 1, 25, 0, 0, 5, 25, 1, 25, 9, 0, 1]
220,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
221,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 9, 9, 4, 9]
224,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
226,[1, 1, 1, 1, 1, 9, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]
227,[31, 1, 31, 31, 31, 5, 8, 31, 31, 23, 9, 8, 1, 9, 31, 8, 9, 31, 6, 31]
228,[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]
229,[4, 4, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
230,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
231,[9, 9, 9, 9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
232,[5, 5, 5, 5, 5, 5, 5, 5, 40, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5]
235,[23, 23, 23, 23, 23, 23, 23, 4, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 6]
237,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
238,[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 4, 18, 4]
241,[1, 17, 3, 17, 5, 17, 17, 17, 3, 17, 1, 17, 1, 1, 3, 17, 5, 1, 17, 3]
242,[6, 6, 1, 48, 6, 48, 5, 4, 5, 3, 34, 9, 46, 13, 17, 5, 46, 46, 22, 7]
244,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
245,[4, 4, 4, 9, 4, 9, 1, 3, 9, 3, 5, 4, 19, 4, 9, 9, 4, 4, 9, 9]
247,[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 1, 18, 18, 18, 18, 18]
249,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
251,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
252,[23, 23, 23, 23, 23, 23, 4, 23, 23, 43, 23, 23, 23, 4, 43, 23, 23, 23, 23, 23]
254,[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]
255,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
256,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
258,[5, 0, 0, 4, 4, 25, 4, 48, 39, 5, 41, 40, 20, 15, 40, 46, 8, 46, 41, 0]
259,[4, 1, 4, 4, 4, 45, 4, 4, 4, 4, 4, 36, 4, 6, 20, 17, 17, 4, 3, 1]
260,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
261,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
263,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
266,[9, 1, 1, 1, 1, 9, 1, 1, 1, 1, 9, 1, 9, 1, 1, 41, 5, 4, 1, 1]
267,[1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
268,[39, 39, 39, 39, 41, 39, 39, 39, 39, 41, 39, 39, 39, 39, 41, 39, 41, 39, 41, 39]
269,[45, 5, 30, 13, 30, 1, 5, 3, 1, 9, 5, 45, 5, 23, 3, 5, 13, 5, 5, 5]
270,[5, 5, 3, 5, 5, 1, 5, 19, 1, 27, 5, 25, 5, 19, 5, 5, 5, 22, 25, 5]
273,[8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8]
274,[5, 3, 5, 48, 8, 5, 5, 5, 5, 5, 8, 5, 5, 19, 5, 40, 19, 8, 5, 8]
276,[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 41, 2, 1]
277,[5, 4, 5, 35, 8, 5, 18, 5, 5, 45, 35, 8, 8, 1, 18, 5, 5, 1, 5, 45]
279,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
282,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
283,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 4, 4, 19]
284,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
285,[5, 5, 45, 5, 5, 5, 5, 5, 5, 5, 5, 8, 23, 5, 5, 5, 5, 31, 5, 45]
286,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
288,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
289,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2, 19, 19, 19]
290,[27, 27, 27, 21, 8, 35, 8, 18, 27, 23, 40, 27, 27, 1, 5, 35, 1, 27, 0, 18]
292,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
293,[5, 5, 5, 5, 5, 5, 5, 5, 5, 28, 28, 5, 5, 5, 5, 5, 5, 28, 4, 28]
294,[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
295,[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 1, 5, 5, 5]
297,[26, 26, 26, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 1, 26, 1]
299,[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5]
303,[22, 13, 13, 22, 22, 22, 22, 22, 13, 22, 22, 22, 22, 22, 22, 22, 22, 17, 13, 22]
304,[28, 30, 30, 30, 28, 5, 30, 8, 30, 30, 28, 30, 28, 30, 30, 30, 1, 13, 23, 1]
306,[8, 8, 8, 8, 23, 8, 9, 23, 18, 30, 8, 8, 8, 8, 23, 18, 18, 30, 23, 8]
307,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
309,[5, 5, 5, 5, 5, 34, 5, 0, 34, 1, 34, 34, 34, 5, 34, 34, 5, 5, 5, 18]
311,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 19, 8, 2, 2, 11, 21, 4]
312,[5, 4, 9, 9, 5, 4, 4, 9, 9, 19, 5, 4, 5, 8, 1, 4, 9, 4, 5, 5]
313,[5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 18, 4, 5, 5, 5, 5, 5]
314,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
317,[6, 6, 6, 6, 6, 6, 20, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
318,[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]
319,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
321,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 1, 1, 1, 1, 1, 1]
322,[4, 8, 4, 4, 4, 4, 4, 4, 4, 8, 1, 1, 9, 4, 8, 4, 45, 4, 4, 5]
323,[20, 20, 20, 6, 20, 5, 30, 1, 1, 6, 35, 9, 1, 20, 20, 20, 17, 20, 4, 4]
324,[20, 30, 4, 20, 8, 23, 30, 20, 5, 13, 13, 30, 5, 13, 45, 0, 30, 0, 17, 5]
325,[29, 29, 29, 48, 29, 14, 48, 29, 20, 48, 14, 48, 29, 48, 29, 21, 29, 29, 29, 29]
326,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
329,[5, 1, 27, 5, 1, 5, 14, 14, 8, 14, 5, 29, 5, 29, 8, 14, 6, 5, 1, 35]
330,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
331,[4, 23, 3, 1, 4, 4, 1, 1, 8, 18, 23, 4, 1, 8, 1, 23, 6, 15, 15, 1]
335,[6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 4, 55, 19, 6, 19, 19, 6, 0, 1, 1]
340,[4, 4, 4, 4, 4, 5, 4, 4, 5, 4, 5, 5, 5, 4, 4, 5, 4, 5, 4, 4]
345,[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 9, 48, 48, 8, 0, 48, 48, 48, 6, 31]
347,[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 35, 6, 6, 6, 6, 35]
350,[1, 23, 9, 21, 9, 35, 21, 5, 1, 9, 35, 23, 21, 9, 23, 9, 9, 35, 9, 9]
352,[4, 41, 41, 41, 41, 41, 41, 41, 41, 41, 3, 9, 41, 41, 41, 4, 3, 4, 4, 4]
353,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 28, 4, 4, 4, 4, 4, 28]
