15,[1, 1, 1, 1, 1, 1, 1, 16, 4, 31, 1, 0, 1, 18, 23, 1, 8, 16, 12, 1, 0, 23, 7, 31, 1, 11, 1, 5, 1, 16, 16, 7, 24, 18, 2, 1, 2, 1, 1, 18, 23, 4, 1, 4, 4, 24, 0, 1, 4, 24, 1, 12, 12, 7, 9, 16, 1, 1, 18, 1, 18, 25, 48, 1, 1, 1, 1, 2, 2, 4, 1, 1, 1, 2, 8, 4, 4, 4, 31, 21, 21, 21, 7, 16, 18, 16, 8, 18, 16, 27, 6, 18, 5, 1, 16, 1, 8, 25, 9, 4]
17,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 0, 0, 1, 0, 0, 1, 8, 12, 0, 0, 0, 1, 6, 0, 5, 0, 0, 0, 0, 0, 35, 0, 0, 5, 0, 35, 5, 0, 35, 7, 8, 0, 0, 8, 0, 5, 0, 23, 35, 33, 33, 2, 8, 0, 0, 0, 18, 1, 9, 1, 0, 18, 0, 49, 4, 6, 6, 0, 18, 18, 5, 18, 0, 0, 0, 0, 18, 18, 0, 23, 5, 0, 18, 18, 18]
18,[0, 0, 9, 0, 0, 2, 0, 2, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 6, 6, 0, 1, 2, 16, 5, 5, 1, 24, 9, 1, 25, 2, 2, 5, 1, 0, 0, 23, 0, 6, 30, 0, 7, 8, 5, 11, 1, 13, 0, 2, 0, 0, 0, 4, 0, 11, 1, 7, 6, 9, 4, 1, 1, 0, 0, 1, 32, 0, 8, 2, 23, 23, 7, 0, 1, 4, 19, 1, 8, 0, 2, 2, 5, 0, 9, 8, 1, 2, 0, 8, 0, 25]
19,[2, 2, 0, 0, 0, 0, 0, 49, 16, 7, 0, 4, 23, 8, 4, 1, 4, 6, 23, 1, 0, 0, 11, 1, 7, 12, 8, 19, 19, 7, 2, 6, 1, 6, 16, 0, 21, 7, 6, 4, 1, 25, 23, 4, 32, 4, 1, 8, 18, 5, 7, 8, 23, 0, 8, 0, 4, 7, 0, 4, 28, 2, 0, 27, 49, 4, 1, 0, 2, 6, 4, 32, 5, 4, 18, 4, 1, 4, 1, 64, 64, 64, 18, 18, 2, 2, 16, 1, 1, 1, 18, 7, 1, 6, 2, 0, 0, 17, 1, 1]
20,[1, 1, 1, 2, 6, 16, 18, 1, 0, 8, 2, 23, 13, 1, 2, 1, 18, 1, 25, 1, 13, 18, 0, 2, 30, 8, 8, 0, 1, 31, 31, 18, 18, 16, 2, 1, 6, 30, 4, 1, 31, 11, 5, 7, 7, 1, 33, 1, 1, 31, 18, 18, 18, 18, 1, 11, 1, 1, 1, 2, 1, 2, 4, 31, 30, 1, 0, 1, 0, 11, 33, 30, 1, 4, 1, 28, 28, 11, 2, 8, 1, 4, 1, 0, 0, 1, 7, 31, 4, 4, 18, 18, 18, 1, 6, 4, 1, 2, 18, 0]
21,[0, 19, 7, 0, 1, 31, 1, 1, 19, 8, 1, 0, 0, 19, 1, 0, 8, 29, 29, 19, 49, 31, 0, 0, 4, 0, 0, 0, 0, 6, 6, 6, 0, 0, 1, 0, 19, 8, 19, 0, 1, 19, 0, 28, 0, 0, 0, 0, 0, 24, 30, 24, 31, 2, 2, 2, 7, 0, 29, 7, 1, 19, 1, 4, 4, 11, 4, 0, 1, 1, 17, 0, 10, 8, 10, 1, 0, 0, 9, 0, 24, 8, 1, 19, 7, 7, 0, 23, 0, 6, 8, 0, 8, 8, 0, 0, 31, 19, 1, 12]
22,[0, 7, 0, 7, 0, 0, 7, 11, 11, 0, 33, 9, 7, 4, 7, 2, 2, 7, 49, 7, 1, 27, 4, 29, 0, 5, 0, 0, 0, 7, 7, 7, 1, 19, 18, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 11, 7, 2, 0, 4, 0, 4, 35, 8, 8, 7, 8, 4, 7, 8, 6, 1, 11, 2, 11, 7, 18, 1, 7, 1, 7, 8, 8, 8, 8, 8, 18, 8, 4, 56, 0, 28, 23, 7, 33, 4, 11, 1, 7, 4, 0, 1, 2, 1, 7, 0, 7]
23,[0, 0, 0, 1, 0, 0, 0, 0, 8, 30, 0, 0, 18, 0, 0, 31, 1, 0, 2, 0, 2, 16, 31, 1, 0, 6, 8, 12, 31, 16, 0, 16, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 1, 16, 1, 7, 0, 9, 0, 0, 7, 2, 0, 0, 0, 16, 0, 0, 0, 31, 8, 8, 0, 0, 9, 11, 49, 7, 0, 16, 7, 0, 0, 8, 8, 0, 0, 0, 0, 0, 4, 23, 0, 1, 25, 8, 12, 12, 1, 31, 1, 6, 12, 46, 1, 0, 11]
24,[5, 1, 5, 0, 0, 5, 5, 37, 0, 0, 7, 5, 5, 5, 7, 5, 31, 0, 1, 0, 1, 18, 0, 31, 2, 5, 0, 0, 13, 13, 2, 0, 8, 35, 5, 2, 0, 0, 0, 2, 1, 0, 0, 1, 1, 5, 5, 4, 5, 18, 18, 7, 18, 4, 18, 0, 2, 5, 0, 9, 5, 2, 5, 7, 6, 1, 18, 0, 0, 12, 0, 18, 18, 18, 0, 1, 9, 1, 4, 18, 5, 18, 1, 5, 9, 5, 8, 5, 9, 1, 0, 18, 18, 6, 0, 2, 21, 1, 1, 7]
25,[0, 0, 11, 2, 0, 16, 12, 0, 1, 0, 11, 4, 0, 1, 12, 12, 0, 1, 1, 0, 0, 0, 8, 0, 2, 35, 1, 0, 6, 0, 0, 6, 8, 0, 16, 0, 6, 11, 6, 2, 0, 0, 7, 7, 4, 0, 7, 6, 1, 5, 2, 6, 0, 0, 45, 45, 45, 1, 21, 25, 7, 6, 0, 0, 0, 1, 0, 0, 0, 18, 1, 8, 2, 4, 0, 1, 2, 2, 0, 11, 11, 11, 11, 2, 2, 7, 7, 0, 0, 11, 0, 6, 4, 0, 1, 8, 8, 8, 9, 0]
26,[1, 1, 0, 0, 0, 6, 18, 0, 0, 0, 1, 0, 0, 7, 2, 0, 29, 0, 0, 46, 0, 30, 0, 2, 36, 0, 0, 7, 6, 7, 31, 29, 1, 0, 31, 0, 1, 4, 36, 30, 0, 33, 31, 0, 31, 2, 7, 7, 7, 29, 0, 19, 7, 24, 0, 1, 8, 1, 1, 0, 1, 29, 7, 7, 31, 18, 0, 12, 33, 33, 33, 24, 1, 21, 12, 11, 0, 1, 0, 0, 31, 1, 1, 7, 31, 1, 1, 31, 8, 8, 19, 1, 19, 8, 1, 31, 31, 1, 1, 1]
27,[7, 4, 2, 4, 35, 0, 0, 2, 7, 0, 0, 0, 0, 0, 2, 16, 0, 0, 2, 0, 7, 0, 8, 2, 2, 16, 7, 19, 0, 5, 5, 0, 23, 0, 0, 0, 0, 13, 13, 1, 7, 7, 2, 33, 18, 33, 33, 33, 2, 35, 35, 35, 16, 4, 0, 1, 0, 7, 8, 2, 0, 1, 0, 0, 0, 0, 2, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 13, 7, 0, 0, 3, 2, 2, 1, 0, 2, 33, 2, 0, 18, 7]
28,[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16, 0, 0, 0, 1, 0, 2, 0, 0, 16, 0, 0, 0, 6, 0, 0, 0, 1, 27, 6, 16, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 12, 12, 12, 12, 0, 25, 11, 0, 0, 7, 4, 11, 20, 4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 8, 0, 0, 0, 49, 6, 8, 6, 6, 0, 23, 12, 0, 0, 0, 0, 6, 8, 16, 0, 8, 0, 24, 6]
29,[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12, 0, 0, 0, 5, 24, 0, 1, 1, 0, 0, 0, 2, 8, 8, 2, 12, 5, 8, 8, 7, 7, 0, 6, 0, 0, 0, 0, 0, 16, 8, 6, 1, 7, 2, 30, 30, 2, 0, 0, 19, 19, 19, 19, 19, 8, 19, 1, 1, 1, 1, 1, 5, 0, 18, 6, 1, 13, 7, 0, 0, 0, 7]
33,[1, 1, 1, 7, 1, 1, 0, 1, 1, 0, 8, 1, 0, 4, 1, 4, 1, 4, 23, 16, 2, 1, 19, 4, 18, 28, 27, 4, 28, 4, 4, 4, 1, 1, 6, 20, 0, 4, 18, 1, 1, 0, 8, 1, 0, 16, 1, 0, 8, 0, 18, 49, 4, 16, 1, 1, 0, 1, 1, 2, 6, 18, 4, 12, 7, 1, 1, 1, 1, 0, 16, 3, 8, 1, 18, 4, 11, 11, 11, 3, 4, 5, 4, 1, 8, 16, 4, 16, 1, 48, 16, 2, 18, 8, 6, 2, 1, 1, 24, 4]
34,[1, 1, 6, 0, 6, 6, 1, 6, 8, 1, 7, 1, 1, 1, 1, 0, 8, 6, 1, 0, 16, 1, 4, 0, 28, 16, 1, 0, 1, 17, 1, 7, 7, 7, 7, 8, 4, 0, 8, 0, 4, 17, 1, 11, 8, 7, 8, 0, 25, 20, 4, 0, 12, 6, 0, 4, 16, 0, 0, 33, 2, 2, 0, 0, 0, 1, 17, 18, 11, 1, 8, 4, 33, 33, 1, 1, 16, 16, 0, 17, 25, 4, 16, 16, 11, 4, 7, 4, 1, 12, 17, 18, 17, 4, 4, 17, 18, 0, 0, 0]
35,[1, 1, 0, 0, 1, 0, 0, 16, 1, 0, 2, 23, 23, 1, 0, 1, 1, 0, 1, 4, 1, 0, 4, 8, 0, 0, 6, 2, 12, 1, 1, 9, 1, 1, 11, 24, 20, 10, 1, 0, 0, 6, 2, 1, 4, 5, 25, 49, 0, 1, 11, 4, 4, 7, 4, 4, 0, 1, 6, 2, 4, 0, 1, 8, 8, 8, 23, 23, 5, 5, 0, 23, 8, 0, 31, 0, 0, 0, 0, 0, 11, 23, 1, 0, 27, 30, 0, 11, 1, 1, 18, 1, 7, 1, 1, 0, 2, 5, 1, 0]
36,[0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 0, 19, 25, 28, 8, 11, 12, 0, 0, 2, 2, 24, 7, 1, 1, 0, 2, 4, 0, 1, 0, 0, 11, 8, 0, 0, 12, 8, 1, 1, 4, 1, 8, 0, 7, 19, 19, 19, 19, 19, 19, 8]
37,[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 2, 0, 11, 8, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 2, 0, 12, 12, 4, 4, 18, 0, 2, 0, 0, 1, 18, 0, 12, 0, 2, 0, 2, 7, 35, 28, 18, 6, 13, 0, 0, 0, 0, 0, 22, 22, 0, 8, 2, 0, 8, 0, 1, 0, 11, 27, 18, 0, 0, 13, 0, 1, 0, 6, 1, 7, 2, 1, 4, 6, 8, 2, 4, 0, 7, 0, 1, 37, 0, 25, 18, 18, 11, 9, 1, 4]
38,[5, 0, 0, 19, 4, 0, 0, 5, 5, 0, 16, 1, 0, 0, 4, 16, 16, 8, 16, 0, 0, 0, 12, 6, 0, 0, 0, 9, 2, 0, 0, 6, 0, 0, 4, 4, 0, 0, 1, 16, 0, 1, 8, 9, 16, 9, 4, 0, 0, 0, 2, 0, 1, 7, 1, 13, 16, 16, 0, 1, 5, 24, 24, 2, 1, 4, 2, 4, 28, 0, 0, 2, 4, 0, 0, 28, 11, 1, 8, 1, 1, 5, 6, 6, 2, 16, 11, 0, 2, 9, 9, 9, 0, 12, 49, 0, 0, 0, 0, 0]
39,[0, 7, 2, 1, 16, 2, 28, 4, 2, 0, 23, 2, 0, 4, 7, 1, 2, 2, 8, 2, 0, 4, 0, 0, 1, 31, 16, 16, 27, 1, 16, 16, 0, 4, 2, 2, 0, 16, 2, 16, 2, 0, 22, 18, 0, 4, 16, 16, 0, 31, 24, 2, 16, 0, 1, 2, 37, 0, 11, 8, 0, 7, 12, 0, 0, 4, 13, 0, 4, 4, 16, 6, 2, 8, 8, 11, 4, 1, 0, 13, 4, 4, 16, 16, 16, 0, 10, 31, 18, 2, 2, 1, 4, 0, 0, 0, 16, 6, 10, 10]
40,[49, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 11, 7, 0, 0, 0, 0, 0, 7, 4, 7, 0, 11, 0, 0, 7, 0, 0, 1, 11, 11, 11, 4, 0, 25, 0, 39, 11, 0, 2, 0, 30, 4, 0, 0, 1, 0, 1, 0, 0, 30, 0, 0, 2, 1, 49, 2, 8, 7, 0, 0, 9, 0, 8, 0, 0, 25, 0, 0, 29, 18, 0, 0, 4, 5, 0, 0, 4, 25, 0, 0, 0, 0, 0, 12, 0, 18, 0, 27, 27, 0, 18, 18, 4, 8, 0, 10]
42,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 8, 7, 0, 0, 16, 21, 0, 35, 1, 11, 0, 7, 7, 17, 1, 16, 21, 21, 21, 9, 21, 6, 0, 1, 13, 17, 25, 0, 0, 6, 8, 17, 0, 0, 2, 19, 2, 0, 8, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 6, 2, 17, 2, 2, 24, 7, 8, 2, 17, 4, 17, 28, 0, 4, 6, 8, 8, 8, 8, 8, 7, 12, 6, 1, 8, 8, 12]
44,[11, 0, 20, 0, 8, 0, 4, 20, 1, 4, 20, 11, 11, 9, 11, 30, 2, 20, 2, 4, 31, 36, 36, 36, 8, 4, 4, 19, 1, 8, 24, 24, 2, 6, 2, 4, 4, 3, 20, 36, 16, 1, 1, 4, 1, 8, 5, 4, 16, 4, 8, 1, 11, 4, 4, 7, 5, 30, 0, 20, 20, 20, 20, 20, 20, 17, 5, 19, 19, 19, 19, 2, 16, 16, 16, 1, 17, 11, 8, 0, 2, 2, 8, 5, 11, 1, 0, 0, 0, 0, 0, 33, 4, 16, 8, 7, 9, 9, 9, 9]
47,[7, 0, 0, 0, 0, 0, 0, 1, 0, 6, 8, 0, 2, 0, 0, 8, 8, 8, 0, 31, 0, 6, 4, 8, 0, 8, 8, 18, 8, 0, 0, 1, 4, 8, 0, 2, 0, 8, 0, 1, 0, 0, 2, 0, 21, 10, 8, 0, 11, 11, 0, 7, 7, 4, 21, 7, 1, 1, 13, 8, 0, 2, 19, 0, 24, 4, 0, 4, 1, 1, 6, 2, 1, 2, 7, 0, 19, 5, 7, 4, 4, 4, 4, 1, 7, 8, 4, 0, 2, 0, 12, 23, 19, 4, 7, 0, 30, 8, 0, 1]
48,[0, 7, 21, 0, 25, 2, 6, 0, 2, 6, 6, 6, 0, 0, 0, 33, 0, 0, 13, 2, 0, 2, 0, 6, 0, 2, 8, 6, 11, 0, 18, 3, 25, 25, 0, 0, 24, 7, 7, 16, 1, 1, 31, 6, 0, 7, 25, 4, 21, 23, 13, 2, 4, 24, 7, 6, 6, 2, 8, 33, 6, 33, 1, 4, 8, 2, 20, 24, 0, 2, 1, 21, 0, 2, 20, 8, 8, 4, 1, 1, 13, 0, 4, 1, 0, 10, 10, 10, 11, 11, 11, 7, 7, 7, 4, 5, 2, 2, 1, 4]
50,[0, 1, 1, 0, 1, 0, 0, 12, 0, 1, 1, 1, 0, 7, 7, 4, 18, 2, 35, 1, 1, 1, 1, 6, 4, 0, 4, 0, 11, 11, 0, 28, 7, 33, 33, 9, 4, 8, 0, 2, 9, 1, 0, 4, 13, 13, 7, 0, 33, 0, 0, 6, 6, 8, 1, 8, 6, 21, 33, 6, 2, 0, 8, 9, 2, 0, 8, 2, 1, 2, 0, 8, 0, 18, 0, 36, 7, 1, 12, 8, 8, 7, 36, 36, 2, 2, 13, 36, 23, 6, 0, 1, 7, 7, 7, 9, 7, 2, 8, 33]
51,[1, 1, 1, 1, 1, 1, 16, 1, 1, 1, 8, 1, 5, 1, 1, 16, 1, 4, 2, 1, 7, 2, 29, 1, 8, 18, 4, 1, 1, 0, 1, 4, 8, 2, 2, 7, 29, 8, 10, 1, 1, 1, 1, 16, 1, 18, 5, 1, 18, 18, 1, 1, 18, 1, 1, 4, 1, 4, 7, 1, 1, 4, 31, 5, 16, 8, 1, 2, 12, 1, 2, 18, 18, 10, 18, 1, 27, 1, 2, 1, 0, 22, 22, 1, 1, 1, 32, 1, 31, 1, 5, 8, 8, 1, 18, 18, 16, 5, 5, 16]
52,[30, 1, 16, 7, 2, 25, 2, 1, 2, 25, 0, 1, 30, 0, 1, 31, 1, 1, 2, 31, 23, 6, 18, 30, 16, 30, 30, 13, 13, 4, 2, 16, 31, 0, 8, 23, 1, 7, 7, 2, 9, 16, 2, 11, 16, 7, 1, 7, 1, 8, 2, 16, 0, 2, 12, 30, 18, 1, 6, 8, 21, 8, 5, 2, 7, 2, 0, 18, 18, 1, 31, 2, 0, 0, 6, 2, 2, 16, 21, 21, 4, 2, 18, 18, 1, 1, 1, 20, 1, 7, 7, 2, 1, 16, 16, 1, 8, 8, 18, 18]
53,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0, 12, 0, 0, 7, 0, 0, 7, 0, 12, 1, 9, 0, 6, 0, 0, 6, 6, 0, 0, 6, 0, 0, 0, 0, 2, 12, 12, 1, 1, 0, 8, 0, 7, 0, 4, 0, 23, 8, 0, 0, 8, 1, 2, 12, 7, 0, 0, 0, 0, 6, 6, 4, 16, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 0, 0, 7, 0, 1, 1, 6, 11, 11, 11, 11, 6, 11, 6, 6]
54,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 11, 45, 0, 0, 0, 0, 21, 0, 0, 0, 21, 0, 0, 5, 5, 9, 0, 0, 0, 0, 4, 17, 5, 0, 18, 0, 17, 4, 0, 0, 0, 0, 0, 0, 0, 20, 1, 4, 11, 0, 8, 12, 31, 2, 2, 2, 24, 17, 17, 1, 32, 6, 17, 0, 13, 17, 17, 46, 19, 6, 4, 8, 8, 0, 21, 9, 17, 0, 0]
55,[1, 24, 1, 24, 24, 1, 6, 1, 0, 16, 0, 7, 2, 2, 1, 0, 0, 2, 0, 33, 1, 0, 31, 31, 23, 2, 1, 2, 1, 33, 33, 28, 14, 14, 33, 4, 1, 1, 25, 30, 5, 5, 5, 0, 1, 0, 1, 1, 0, 2, 30, 31, 4, 30, 0, 0, 0, 0, 0, 0, 18, 1, 7, 6, 27, 1, 24, 16, 1, 1, 30, 1, 11, 4, 30, 1, 12, 1, 1, 1, 7, 0, 31, 2, 2, 1, 18, 33, 1, 31, 17, 4, 31, 31, 1, 1, 2, 46, 1, 1]
56,[1, 4, 4, 0, 2, 35, 5, 1, 1, 0, 8, 2, 11, 1, 1, 7, 6, 6, 7, 6, 6, 4, 31, 7, 6, 2, 18, 7, 1, 6, 2, 2, 23, 6, 7, 4, 7, 0, 5, 7, 37, 30, 7, 6, 1, 18, 31, 6, 6, 7, 1, 1, 6, 18, 18, 29, 2, 4, 8, 6, 6, 0, 7, 0, 13, 2, 4, 1, 8, 0, 23, 2, 32, 7, 30, 30, 18, 2, 1, 2, 24, 4, 6, 1, 4, 6, 6, 4, 22, 22, 22, 22, 1, 35, 2, 39, 0, 35, 2, 16]
58,[0, 0, 0, 0, 8, 1, 1, 19, 7, 7, 19, 8, 1, 7, 7, 0, 33, 0, 1, 18, 8, 18, 0, 0, 1, 33, 7, 0, 0, 33, 18, 18, 0, 33, 19, 1, 1, 7, 1, 28, 0, 23, 33, 31, 0, 31, 7, 19, 1, 0, 6, 0, 1, 18, 33, 19, 19, 23, 1, 19, 11, 11, 7, 19, 12, 18, 0, 16, 0, 8, 19, 30, 0, 7, 0, 33, 1, 28, 1, 19, 33, 27, 4, 1, 12, 12, 1, 1, 33, 10, 1, 1, 31, 23, 23, 23, 7, 23, 33, 33]
59,[5, 0, 0, 0, 0, 0, 0, 0, 29, 0, 1, 5, 0, 0, 0, 0, 0, 19, 0, 19, 23, 0, 8, 8, 8, 0, 0, 5, 0, 19, 18, 18, 18, 18, 0, 23, 18, 0, 2, 0, 2, 0, 0, 0, 11, 11, 1, 0, 1, 0, 18, 19, 5, 8, 0, 0, 35, 7, 18, 5, 2, 9, 0, 35, 18, 2, 16, 16, 16, 23, 8, 8, 8, 0, 35, 2, 29, 7, 2, 11, 1, 0, 4, 2, 1, 9, 1, 8, 9, 18, 18, 0, 0, 0, 0, 4, 13, 36, 6, 2]
60,[0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 5, 0, 18, 0, 0, 18, 18, 18, 0, 18, 8, 0, 1, 0, 5, 0, 0, 0, 0, 19, 0, 12, 0, 4, 0, 2, 8, 2, 5, 0, 5, 0, 8, 5, 11, 11, 1, 23, 18, 5, 8, 0, 9, 0, 2, 2, 8, 7, 1, 2, 0, 35, 1, 2, 0, 4, 0, 23, 28, 0, 0, 4, 35, 13, 33, 33, 0, 5, 4, 0, 2, 0, 0, 23, 2, 23, 2, 2, 0, 4, 4, 1, 1, 49, 18, 19, 0]
